movie_id,genres,director,actor
100502,Action Crime SciFi Thriller,['IrvinKershner'],"['PeterWeller', 'NancyAllen', 'BelindaBauer', ""DanO'Herlihy""]"
100814,Comedy Horror,['RonUnderwood'],"['KevinBacon', 'FredWard', 'FinnCarter', 'MichaelGross']"
101764,Action Crime,['SheldonLettich'],"['Jean-ClaudeVanDamme', 'GeoffreyLewis', 'AlonnaShaw', 'CorinnaEverson']"
102059,Action Comedy,['JimAbrahams'],"['CharlieSheen', 'CaryElwes', 'ValeriaGolino', 'LloydBridges']"
102510,Comedy Crime,['DavidZucker'],"['LeslieNielsen', 'PriscillaPresley', 'GeorgeKennedy', 'O.J.Simpson']"
103064,Action SciFi,['JamesCameron'],"['ArnoldSchwarzenegger', 'LindaHamilton', 'EdwardFurlong', 'RobertPatrick']"
103873,Comedy Horror,['PeterJackson'],"['TimothyBalme', 'DianaPeñalver', 'ElizabethMoody', 'IanWatkin']"
103956,Horror Thriller,['JackBender'],"['JustinWhalin', 'PerreyReeves', 'JeremySylvers', 'TravisFine']"
104409,Horror,['AnthonyHickox'],"['TerryFarrell', 'DougBradley', 'KevinBernhardt', 'LawrenceMortorff']"
104692,Horror SciFi,['BrettLeonard'],"['JeffFahey', 'PierceBrosnan', 'JennyWright', 'MarkBringelson']"
105128,Fantasy Horror,['MaryLambert'],"['EdwardFurlong', 'AnthonyEdwards', 'ClancyBrown', 'JaredRushton']"
105275,Crime Drama,['GeoffreyWright'],"['RussellCrowe', 'DanielPollock', 'JacquelineMcKenzie', 'AlexScott']"
105435,Comedy Crime Drama Mystery Thriller,['PhilAldenRobinson'],"['RobertRedford', 'DanAykroyd', 'SidneyPoitier', 'JoMarr']"
105690,Action Thriller,['AndrewDavis'],"['StevenSeagal', 'GaryBusey', 'TommyLeeJones', 'ErikaEleniak']"
105698,Action SciFi,['RolandEmmerich'],"['Jean-ClaudeVanDamme', 'DolphLundgren', 'AllyWalker', ""EdO'Ross""]"
105793,Comedy Music,['PenelopeSpheeris'],"['MikeMyers', 'DanaCarvey', 'RobLowe', 'TiaCarrere']"
106308,Comedy Horror,['SamRaimi'],"['BruceCampbell', 'EmbethDavidtz', 'MarcusGilbert', 'IanAbercrombie']"
106452,Horror SciFi,['AbelFerrara'],"['GabrielleAnwar', 'MegTilly', 'TerryKinney', 'ReillyMurphy']"
106677,Comedy,['RichardLinklater'],"['JasonLondon', 'WileyWiggins', 'MatthewMcConaughey', 'RoryCochrane']"
107144,Action Comedy,['JimAbrahams'],"['CharlieSheen', 'LloydBridges', 'ValeriaGolino', 'RichardCrenna']"
107286,Action Crime Drama Thriller,['StephenHopkins'],"['EmilioEstevez', 'CubaGoodingJr.', 'DenisLeary', 'StephenDorff']"
107290,Adventure SciFi Thriller,['StevenSpielberg'],"['SamNeill', 'LauraDern', 'JeffGoldblum', 'RichardAttenborough']"
107302,Crime Drama Thriller,['DominicSena'],"['BradPitt', 'JulietteLewis', 'KathyLarson', 'DavidMilford']"
107362,Action Adventure Comedy Fantasy,['JohnMcTiernan'],"['ArnoldSchwarzenegger', 'F.MurrayAbraham', 'ArtCarney', 'CharlesDance']"
107665,Crime Drama Fantasy Horror Thriller,['FraserC.Heston'],"['MaxvonSydow', 'EdHarris', 'BonnieBedelia', 'AmandaPlummer']"
107978,Action Crime SciFi Thriller,['FredDekker'],"['RobertJohnBurke', 'NancyAllen', 'MarioMachado', 'RemyRyan']"
108399,Crime Drama Romance Thriller,['TonyScott'],"['ChristianSlater', 'PatriciaArquette', 'DennisHopper', 'ValKilmer']"
108525,Comedy Music,['StephenSurjik'],"['MikeMyers', 'DanaCarvey', 'ChristopherWalken', 'TiaCarrere']"
110622,Comedy Crime,['PeterSegal'],"['LeslieNielsen', 'PriscillaPresley', 'GeorgeKennedy', 'O.J.Simpson']"
110729,Crime Drama,['LeeTamahori'],"['RenaOwen', 'TemueraMorrison', 'MamaengaroaKerr-Bell', 'JulianArahanga']"
111149,Crime Thriller,['DannyBoyle'],"['KerryFox', 'ChristopherEccleston', 'EwanMcGregor', 'KenStott']"
112950,Comedy Drama Music Romance,['AllanMoyle'],"['AnthonyLaPaglia', 'DebiMazar', 'MaxwellCaulfield', 'RoryCochrane']"
113161,Comedy Crime Thriller,['BarrySonnenfeld'],"['GeneHackman', 'ReneRusso', 'DannyDeVito', 'JohnTravolta']"
113277,Crime Drama Thriller,['MichaelMann'],"['AlPacino', 'RobertDeNiro', 'ValKilmer', 'JonVoight']"
113375,Crime Drama,['PhilDavis'],"['ReeceDinsdale', 'RichardGraham', 'PerryFenwick', 'PhilipGlenister']"
113497,Adventure Comedy Family Fantasy,['JoeJohnston'],"['RobinWilliams', 'KirstenDunst', 'BonnieHunt', 'JonathanHyde']"
113540,Drama,['LarryClark'],"['LeoFitzpatrick', 'JustinPierce', 'ChloëSevigny', 'SarahHenderson']"
114194,Action Crime Drama Fantasy Horror Mystery Thriller,['GregoryWiden'],"['ChristopherWalken', 'EliasKoteas', 'VirginiaMadsen', 'EricStoltz']"
114781,Action Thriller,['GeoffMurphy'],"['StevenSeagal', 'EricBogosian', 'EverettMcGill', 'KatherineHeigl']"
115736,Crime Romance Thriller,"['LanaWachowski', 'LillyWachowski']","['JenniferTilly', 'GinaGershon', 'JoePantoliano', 'JohnP.Ryan']"
116365,Comedy Fantasy Horror,['PeterJackson'],"['MichaelJ.Fox', 'TriniAlvarado', 'PeterDobson', 'JohnAstin']"
116629,Action Adventure SciFi,['RolandEmmerich'],"['WillSmith', 'BillPullman', 'JeffGoldblum', 'MaryMcDonnell']"
116778,Comedy Sport,"['BobbyFarrelly', 'PeterFarrelly']","['WoodyHarrelson', 'RandyQuaid', 'BillMurray', 'VanessaAngel']"
117883,Horror Mystery Thriller,['AlejandroAmenábar'],"['AnaTorrent', 'FeleMartínez', 'EduardoNoriega', 'XabierElorriaga']"
118749,Drama,['PaulThomasAnderson'],"['MarkWahlberg', 'JulianneMoore', 'BurtReynolds', 'LuisGuzmán']"
119345,Horror Mystery,['JimGillespie'],"['JenniferLoveHewitt', 'SarahMichelleGellar', 'AnneHeche', 'RyanPhillippe']"
120434,Comedy,['StephenKessler'],"['ChevyChase', ""BeverlyD'Angelo"", 'RandyQuaid', 'EthanEmbry']"
120609,Action Comedy Crime Thriller,['KirkWong'],"['MarkWahlberg', 'LouDiamondPhillips', 'ChristinaApplegate', 'AveryBrooks']"
120611,Action Horror SciFi,['StephenNorrington'],"['WesleySnipes', 'StephenDorff', 'KrisKristofferson', ""N'BusheWright""]"
120804,Action Horror SciFi,['PaulW.S.Anderson'],"['MillaJovovich', 'MichelleRodriguez', 'RyanMcCluskey', 'OscarPearce']"
120877,Action Horror Thriller,['JohnCarpenter'],"['JamesWoods', 'DanielBaldwin', 'SherylLee', 'ThomasIanGriffith']"
120890,Crime Drama Mystery Thriller,['JohnMcNaughton'],"['KevinBacon', 'NeveCampbell', 'MattDillon', 'DeniseRichards']"
123755,Drama Mystery SciFi Thriller,['VincenzoNatali'],"['NicoledeBoer', 'MauriceDeanWint', 'DavidHewlett', 'AndrewMiller']"
127723,Comedy Romance,"['HarryElfont', 'DeborahKaplan']","['JenniferLoveHewitt', 'EthanEmbry', 'CharlieKorsmo', 'LaurenAmbrose']"
129387,Comedy Romance,"['BobbyFarrelly', 'PeterFarrelly']","['CameronDiaz', 'MattDillon', 'BenStiller', 'LeeEvans']"
131325,Comedy,['FrankOz'],"['SteveMartin', 'EddieMurphy', 'HeatherGraham', 'ChristineBaranski']"
131857,Comedy Sport,['DavidZucker'],"['TreyParker', 'MattStone', 'DianBachar', 'YasmineBleeth']"
138510,Comedy Fantasy Horror Thriller,['RodmanFlender'],"['DevonSawa', 'SethGreen', 'EldenHenson', 'JessicaAlba']"
139239,Comedy Crime,['DougLiman'],"['SarahPolley', 'JayMohr', 'ScottWolf', 'TayeDiggs']"
144120,Comedy Horror,['RonnyYu'],"['JenniferTilly', 'BradDourif', 'KatherineHeigl', 'NickStabile']"
146336,Horror Mystery,['JamieBlanks'],"['JaredLeto', 'AliciaWitt', 'RebeccaGayheart', 'MichaelRosenbaum']"
146882,Comedy Drama Music Romance,['StephenFrears'],"['JohnCusack', 'IbenHjejle', 'ToddLouiso', 'JackBlack']"
151804,Comedy,['MikeJudge'],"['RonLivingston', 'JenniferAniston', 'DavidHerman', 'AjayNaidu']"
154421,Comedy Drama,['LarsvonTrier'],"['HenrikPrip', 'BodilJørgensen', 'JensAlbinus', 'AnneLouiseHassing', 'TroelsLyby', 'NikolajLieKaas', 'LouiseMieritz']"
162346,Comedy Drama,['TerryZwigoff'],"['SteveBuscemi', 'ThoraBirch', 'ScarlettJohansson', 'BradRenfro']"
163651,Comedy,"['PaulWeitz', 'ChrisWeitz']","['JasonBiggs', 'ChrisKlein', 'ThomasIanNicholas', 'JenniferCoolidge']"
164181,Horror Mystery Thriller,['DavidKoepp'],"['KevinBacon', 'ZacharyDavidCope', 'KathrynErbe', 'IlleanaDouglas']"
178868,Horror Mystery,['HideoNakata'],"['NanakoMatsushima', 'MikiNakatani', 'YûkoTakeuchi', 'HitomiSatô']"
180073,Biography Drama,['PhilipKaufman'],"['GeoffreyRush', 'KateWinslet', 'JoaquinPhoenix', 'MichaelCaine']"
187738,Action Horror SciFi Thriller,['GuillermodelToro'],"['WesleySnipes', 'KrisKristofferson', 'RonPerlman', 'LeonorVarela']"
189998,Drama Horror,['E.EliasMerhige'],"['JohnMalkovich', 'WillemDafoe', 'UdoKier', 'CaryElwes']"
195714,Horror Thriller,['JamesWong'],"['DevonSawa', 'AliLarter', 'KerrSmith', 'KristenCloke']"
196229,Comedy,[],"['BenStiller', 'OwenWilson', 'ChristineTaylor', 'WillFerrell']"
200465,Crime Thriller,['RogerDonaldson'],"['JasonStatham', 'SaffronBurrows', 'StephenCampbellMoore', 'DanielMays']"
206314,Mystery Thriller,['JohnDahl'],"['SteveZahn', 'PaulWalker', 'LeeleeSobieski', 'JessicaBowman']"
215129,Adventure Comedy,['ToddPhillips'],"['BreckinMeyer', 'SeannWilliamScott', 'AmySmart', 'PauloCostanzo']"
229260,Adventure Fantasy Horror Mystery Thriller,['JoeBerlinger'],"['JeffreyDonovan', 'StephenBarkerTurner', 'EricaLeerhsen', 'KurtLoder']"
242193,Biography Crime Drama,['LarryClark'],"['BradRenfro', 'NickStahl', 'BijouPhillips', 'RachelMiner']"
245574,Adventure Comedy Drama,['AlfonsoCuarón'],"['MaribelVerdú', 'GaelGarcíaBernal', 'DanielGiménezCacho', 'AnaLópezMercado']"
246578,Drama SciFi Thriller,['RichardKelly'],"['JakeGyllenhaal', 'JenaMalone', 'MaryMcDonnell', 'HolmesOsborne']"
251736,Horror,['RobZombie'],"['SidHaig', 'KarenBlack', 'BillMoseley', 'SheriMoonZombie']"
252866,Comedy,['J.B.Rogers'],"['JasonBiggs', 'SeannWilliamScott', 'ShannonElizabeth', 'AlysonHannigan']"
265208,Comedy Drama Romance,['LukeGreenfield'],"['EmileHirsch', 'NicholasDowns', 'ElishaCuthbert', 'TimothyOlyphant']"
266697,Action Crime Thriller,['QuentinTarantino'],"['UmaThurman', 'DavidCarradine', 'DarylHannah', 'MichaelMadsen']"
274812,Comedy Drama Romance,['StevenShainberg'],"['JamesSpader', 'MaggieGyllenhaal', 'JeremyDavies', 'LesleyAnnWarren']"
280609,Action Horror Thriller,['NeilMarshall'],"['SeanPertwee', 'KevinMcKidd', 'EmmaCleasby', 'LiamCunningham']"
281686,Comedy Fantasy Horror Mystery Western,['DonCoscarelli'],"['BruceCampbell', 'OssieDavis', 'BobIvy', 'EllaJoyce']"
295700,Horror,['RobSchmidt'],"['ElizaDushku', 'JeremySisto', 'EmmanuelleChriqui', 'DesmondHarrington']"
309593,Horror,['DavidR.Ellis'],"['A.J.Cook', 'AliLarter', 'TonyTodd', 'MichaelLandes']"
318627,Action Horror SciFi Thriller,['AlexanderWitt'],"['MillaJovovich', 'SiennaGuillory', 'OdedFehr']"
324216,Horror,['MarcusNispel'],"['JessicaBiel', 'JonathanTucker', 'AndrewBryniarski', 'EricaLeerhsen']"
328828,Comedy,['JesseDylan'],"['JasonBiggs', 'AlysonHannigan', 'SeannWilliamScott', 'EugeneLevy']"
355702,Biography Drama Sport,['CatherineHardwicke'],"['HeathLedger', 'EmileHirsch', 'VictorRasuk', 'JohnnyKnoxville']"
356150,Adventure Comedy,"['JeffSchaffer', 'AlecBerg', 'DavidMandel']","['ScottMechlowicz', 'JacobPitts', 'MichelleTrachtenberg', 'TravisWester']"
359013,Action Horror SciFi Thriller,['DavidS.Goyer'],"['WesleySnipes', 'KrisKristofferson', 'ParkerPosey', 'RyanReynolds']"
368909,Action Crime Thriller,['PrachyaPinkaew'],"['TonyJaa', 'PhetthaiVongkumlao', 'PumwareeYodkamol', 'SuchaoPongwilai']"
372588,Action Comedy,[],"['TreyParker', 'MattStone', 'ElleRuss', 'KristenMiller']"
378194,Action Crime Thriller,['QuentinTarantino'],"['UmaThurman', 'DavidCarradine', 'MichaelMadsen', 'DarylHannah']"
381966,Horror Mystery Thriller,['ChristopherSmith'],"['FrankaPotente', 'SeanHarris', 'VasBlackwood', 'KenCampbell']"
384806,Drama Horror Mystery Thriller,['AndrewDouglas'],"['RyanReynolds', 'MelissaGeorge', 'JimmyBennett', 'JesseJames']"
387808,Adventure Comedy SciFi Thriller,['MikeJudge'],"['LukeWilson', 'MayaRudolph', 'DaxShepard', 'TerryCrews']"
389722,Action Horror Thriller,['DavidSlade'],"['JoshHartnett', 'MelissaGeorge', 'DannyHuston', 'BenFoster']"
395584,Horror,['RobZombie'],"['SidHaig', 'SheriMoonZombie', 'BillMoseley', 'WilliamForsythe']"
397065,Horror Mystery Thriller,['JaumeCollet-Serra'],"['ChadMichaelMurray', 'ParisHilton', 'ElishaCuthbert', 'BrianVanHolt']"
412019,Comedy Drama Mystery Romance,['JimJarmusch'],"['BillMurray', 'JessicaLange', 'SharonStone', 'JulieDelpy']"
414982,Horror,['JamesWong'],"['MaryElizabethWinstead', 'RyanMerriman', 'KrisLemche', 'AlexzJohnson']"
418819,Horror SciFi Thriller,['GeorgeA.Romero'],"['JohnLeguizamo', 'AsiaArgento', 'SimonBaker', 'DennisHopper']"
422401,Action Comedy Horror Thriller,['AdamGreen'],"['KaneHodder', 'JoelDavidMoore', 'DeonRichmond', 'TamaraFeldman']"
426459,Action Comedy Horror Thriller,['JohnGulager'],"['NaviRawat', 'KristaAllen', 'BalthazarGetty', 'JudahFriedlander']"
431021,Horror Mystery Thriller,['OleBornedal'],"['NatashaCalis', 'JeffreyDeanMorgan', 'KyraSedgwick', 'MadisonDavenport']"
432021,Action Horror SciFi Thriller,['RussellMulcahy'],"['MillaJovovich', 'AliLarter', 'OdedFehr', 'IainGlen']"
433442,Horror Mystery Thriller,['AsifKapadia'],"['SarahMichelleGellar', 'SamShepard', ""PeterO'Brien"", 'AdamScott']"
437179,Action Horror Thriller,['GregoryDark'],"['GlennJacobs', 'ChristinaVidal', 'MichaelJ.Pagan', 'SamanthaNoble']"
441796,Fantasy Horror SciFi Thriller,['WilliamBrentBell'],"['JonFoster', 'SamaireArmstrong', 'FrankieMuniz', 'JimmiSimpson']"
454841,Horror Thriller,['AlexandreAja'],"['TedLevine', 'KathleenQuinlan', 'DanByrd', 'EmiliedeRavin']"
454970,Horror Mystery Thriller,['JohnStockwell'],"['JoshDuhamel', 'MelissaGeorge', 'OliviaWilde', 'DesmondAskew']"
455760,Horror Mystery,['JamesWan'],"['RyanKwanten', 'AmberValletta', 'DonnieWahlberg', 'MichaelFairman']"
455857,Horror Thriller,['SimonWest'],"['CamillaBelle', 'TommyFlanagan', 'KatieCassidy', 'TessaThompson']"
464154,Comedy Horror,['AlexandreAja'],"['ElisabethShue', ""JerryO'Connell"", 'RichardDreyfuss', 'VingRhames']"
467197,Action Crime Drama Mystery Thriller,['JohnMoore'],"['MarkWahlberg', 'MilaKunis', 'BeauBridges', 'Ludacris']"
479528,Action Adventure Horror Thriller,['GregMcLean'],"['MichaelVartan', 'RadhaMitchell', 'SamWorthington', 'CarolineBrazier']"
489049,Adventure Comedy Drama,['KyleNewman'],"['DanFogler', 'JayBaruchel', 'KristenBell', 'SamHuntington']"
490076,Horror,['JonathanLevine'],"['AmberHeard', 'AnsonMount', 'WhitneyAble', 'MichaelWelch']"
800069,Action Horror Thriller,['MartinWeisz'],"['DaniellaAlonso', 'JacobVargas', 'MichaelBaileySmith', 'CécileBreccia']"
805570,Horror Mystery,['RyûheiKitamura'],"['VinnieJones', 'BradleyCooper', 'LeslieBibb', 'BrookeShields']"
808276,Horror Thriller,['RoarUthaug'],"['IngridBolsøBerdal', 'RolfKristianLarsen', 'TomasAlfLarsen', 'EndreMartinMidtstigen']"
810922,Comedy Drama Romance,['MichaelDowse'],"['TopherGrace', 'AnnaFaris', 'DanFogler', 'TeresaPalmer']"
830558,Crime Drama Horror Thriller,['GregoryWilson'],"['WilliamAtherton', 'BlytheAuffarth', 'BlancheBaker', 'KevinChamberlin']"
844708,Horror Thriller,['DennisIliadis'],"['GarretDillahunt', 'MonicaPotter', 'TonyGoldwyn', 'MichaelBowen']"
870984,Drama Horror,['LarsvonTrier'],"['WillemDafoe', 'CharlotteGainsbourg', 'StormAchecheSahlstrøm']"
884732,Comedy,['JeremyGarelick'],"['KevinHart', 'JoshGad', 'KaleyCuoco', 'AffionCrockett']"
926129,Horror Mystery,['NelsonMcCormick'],"['BrittanySnow', 'ScottPorter', 'JessicaStroup', 'DanaDavis']"
981227,Comedy Drama Music Romance,['PeterSollett'],"['MichaelCera', 'KatDennings', 'AaronYoo', 'RafiGavron']"
985694,Action Crime Thriller,"['EthanManiquis', 'RobertRodriguez']","['DannyTrejo', 'MichelleRodriguez', 'RobertDeNiro', 'JessicaAlba']"
1031280,Horror SciFi Thriller,['TobyWilkins'],"['SheaWhigham', 'JillWagner', 'PauloCostanzo', 'CharlesBaker']"
1034314,Action Comedy SciFi,['TimoVuorensola'],"['JuliaDietze', 'ChristopherKirby', 'GötzOtto', 'UdoKier']"
1038988,Horror Mystery Thriller,"['JaumeBalagueró', 'PacoPlaza']","['ManuelaVelasco', 'FerranTerraza', 'Jorge-YamamSerrano', 'PabloRosso']"
1060277,Action Horror SciFi Thriller,['MattReeves'],"['MikeVogel', 'JessicaLucas', 'LizzyCaplan', 'T.J.Miller']"
1077258,Action Comedy Horror Thriller,['RobertRodriguez'],"['RoseMcGowan', 'FreddyRodríguez', 'JoshBrolin', 'MarleyShelton']"
1127180,Horror Thriller,['SamRaimi'],"['AlisonLohman', 'JustinLong', 'RuthLivier', 'LornaRaver']"
1135985,Adventure Comedy Romance,['SeanAnders'],"['JoshZuckerman', 'ClarkDuke', 'AmandaCrew', 'JamesMarsden']"
1172994,Horror,['TiWest'],"['JocelinDonahue', 'TomNoonan', 'MaryWoronov', 'GretaGerwig']"
1179891,Horror Mystery Thriller,['PatrickLussier'],"['JensenAckles', 'JaimeKing', 'KerrSmith', 'BetsyRue']"
1183374,Horror Thriller,['CarlesTorrens'],"['DominicMonaghan', 'KseniaSolo', 'JennetteMcCurdy', ""Da'VoneMcDonald""]"
1186367,Action Thriller,['JamesMcTeigue'],"['Rain', 'RickYune', 'NaomieHarris', 'JoonLee']"
1220634,Action Adventure Horror SciFi,['PaulW.S.Anderson'],"['MillaJovovich', 'AliLarter', 'WentworthMiller', 'KimCoates']"
1230213,Horror Thriller,['J.MCravioto'],"['TinaIvlev', 'RichardTyson', 'BiancaMalinowski', 'KristofferKjornes']"
1231587,Comedy SciFi,['StevePink'],"['JohnCusack', 'RobCorddry', 'CraigRobinson', 'ClarkDuke']"
1232783,Horror Mystery,['StewartHendler'],"['BrianaEvigan', 'RumerWillis', 'CarrieFisher', 'TeriAndrez']"
1245112,Horror Mystery Thriller,"['JaumeBalagueró', 'PacoPlaza']","['JonathanD.Mellor', 'ManuelaVelasco', 'ÓscarZafra', 'ArielCasas']"
1270835,Action Comedy Horror Thriller,['AdamGreen'],"['DanielleHarris', 'KaneHodder', 'TonyTodd', 'ParryShen']"
1273235,Horror Mystery Thriller,['SrdjanSpasojevic'],"[""Srdjan'Zika'Todorovic"", 'SergejTrifunovic', 'JelenaGavrilovic', 'SlobodanBestic']"
1278340,Comedy Horror,['TommyWirkola'],"['JeppeBeckLaursen', 'CharlotteFrogner', 'JennySkavlan', 'GeirVegarHoel']"
1308729,Action Crime Thriller,['WalterHill'],"['SylvesterStallone', 'JasonMomoa', 'ChristianSlater', 'SungKang']"
1316536,Horror Thriller,['SeanByrne'],"['XavierSamuel', 'RobinMcLeavy', 'JohnBrumpton', 'RichardWilson']"
1320244,Drama Horror Thriller,['DanielStamm'],"['PatrickFabian', 'AshleyBell', 'IrisBahr', 'LouisHerthum']"
1320253,Action Adventure Thriller,[],"['SylvesterStallone', 'JasonStatham', 'JetLi', 'DolphLundgren']"
1323045,Adventure Drama Sport Thriller,['AdamGreen'],"['ShawnAshmore', 'EmmaBell', 'KevinZegers', 'EdAckerman']"
1362058,Action Comedy Horror,['MatthiasHoene'],"['RasmusHardiker', 'HarryTreadaway', 'MichelleRyan', 'AshleyThomas']"
1369706,Horror Mystery Thriller,['JohnCarpenter'],"['AmberHeard', 'MamieGummer', 'DaniellePanabaker', 'Laura-Leigh']"
1401143,Adventure Fantasy Horror,['JalmariHelander'],"['JormaTommila', 'OnniTommila', 'PeeterJakobi', 'TommiKorpela']"
1424381,Action Adventure SciFi Thriller,['NimródAntal'],"['AdrienBrody', 'LaurenceFishburne', 'TopherGrace', 'AliceBraga']"
1456635,Comedy Drama Sport,['MichaelDowse'],"['SeannWilliamScott', 'JayBaruchel', 'AlisonPill', 'EugeneLevy']"
1464580,Drama Horror SciFi,['JimMickle'],"['ConnorPaolo', 'NickDamici', 'KellyMcGillis', 'GregoryJones']"
1465522,Comedy Horror,['EliCraig'],"['TylerLabine', 'AlanTudyk', 'KatrinaBowden', 'JesseMoss']"
1528071,Crime Drama Fantasy Horror Mystery Thriller,['AlexandreAja'],"['DanielRadcliffe', 'JunoTemple', 'MaxMinghella', 'JoeAnderson']"
1530983,Thriller Western,['PatrickHughes'],"['RyanKwanten', 'SteveBisley', 'TommyLewis', 'ClairevanderBoom']"
1540011,Horror Mystery Thriller,['AdamWingard'],"['JamesAllenMcCune', 'CallieHernandez', 'CorbinReid', 'BrandonScott']"
1545660,Action Adventure Comedy Fantasy Horror,['JoeLynch'],"['RyanKwanten', 'SteveZahn', 'PeterDinklage', 'SummerGlau']"
1572315,Horror Thriller,['JohnLuessenhop'],"['AlexandraDaddario', 'TaniaRaymonde', 'ScottEastwood', 'TreySongz']"
1588398,Drama Romance Thriller,['JuliaLeigh'],"['EmilyBrowning', 'RachaelBlake', 'EwenLeslie', 'BridgetteBarrett']"
1592525,Action SciFi Thriller,"['JamesMather', 'SteveSaintLeger']","['GuyPearce', 'MaggieGrace', 'PeterStormare', 'VincentRegan']"
1596365,Drama Fantasy Horror Thriller,['JamesWatkins'],"['DanielRadcliffe', 'JanetMcTeer', 'CiaránHinds', 'EmmaShorey']"
1605630,Comedy,"['JonHurwitz', 'HaydenSchlossberg']","['JasonBiggs', 'AlysonHannigan', 'SeannWilliamScott', 'ChrisKlein']"
1611224,Action Fantasy Horror Western,['TimurBekmambetov'],"['BenjaminWalker', 'RufusSewell', 'DominicCooper', 'AnthonyMackie']"
1622979,Horror,['StevenQuale'],"[""NicholasD'Agosto"", 'EmmaBell', 'ArlenEscarpeta', 'MilesFisher']"
1640459,Action Comedy Horror Thriller,['JasonEisener'],"['RutgerHauer', 'PashaEbrahimi', 'RobbWells', 'BrianDowney']"
1649443,Horror Thriller,['JaumeBalagueró'],"['ManuelaVelasco', 'PacoManzanedo', 'HéctorColomé', 'IsmaelFritschi']"
1649444,Horror Thriller,['PacoPlaza'],"['LeticiaDolera', 'DiegoMartín', 'IsmaelMartínez', 'ÀlexMonner']"
1714203,Comedy Horror,['JohnGulager'],"['DaniellePanabaker', 'VingRhames', 'DavidHasselhoff', 'MattBush']"
1723124,Comedy Horror,['AlexChandon'],"['JoHartley', 'JamesDoherty', ""SeamusO'Neill"", 'JamesBurrows']"
1726669,Crime Drama Thriller,['WilliamFriedkin'],"['MatthewMcConaughey', 'EmileHirsch', 'JunoTemple', 'ThomasHadenChurch']"
1727776,Action Comedy Horror,['ChristopherLandon'],"['TyeSheridan', 'LoganMiller', 'JoeyMorgan', 'SarahDumont']"
1731697,Horror Thriller,['RobZombie'],"['SheriMoonZombie', 'MegFoster', 'BruceDavison', 'JeffDanielPhillips']"
1733578,Action Horror SciFi,"['MichaelG.Bartlett', 'KevinGates']","['PhilipBrodie', 'AlixWiltonRegan', 'RobOldfield', 'VickyAraico']"
1742334,Action Crime Drama Thriller,['DavidAyer'],"['ArnoldSchwarzenegger', 'SamWorthington', 'TerrenceHoward', 'OliviaWilliams']"
1763264,Horror Thriller,['RyûheiKitamura'],"['LukeEvans', 'GaryGrubbs', 'AdelaideClemens', 'DerekMagyar']"
1764651,Action Adventure Thriller,['SimonWest'],"['SylvesterStallone', 'LiamHemsworth', 'RandyCouture', 'Jean-ClaudeVanDamme']"
